date,item,exp,type,integrated_category
2023-11-22,비엘,고가놀이 진행중이다,효자종목,8
2023-11-22,삼화네트웍스,액션스퀘어처럼 거래량없이 살금살금 올라가고 있다,효자종목,11_c
2023-11-22,원티드랩,일종의 고가놀이를 하고 있다,효자종목,8
2023-11-22,대한해운,흥아해운이 가니까 같이 가고 있다,효자종목,100
2023-11-22,코맥스,오히려 더 기회가 되지 않을까,효자종목,1_z
2023-11-22,파인디지털,살금살금 올라오고 있다,효자종목,11_c
2023-11-22,제로투세븐,잘 기대가 된다,효자종목,4_a
2023-11-22,KNN,반등을 하고 있다,효자종목,12_b
2023-11-22,아가방컴퍼니,살금살금 올라가는데 4500원 돌파를 노리는 것 같다,효자종목,11_b
2023-11-22,케일럼,살금살금 올라오고 있다,효자종목,11_c
2023-11-21,디티앤씨,무너질 상황은 아닌 것 같다,저점장대양봉,7
2023-11-21,인트론바이오,10000원 돌파를 노리지 않을까,저점장대양봉,2_b
2023-11-21,오픈놀,"일종의 고가놀이, 신규상장주",저점장대양봉,26_b
2023-11-21,우리기술투자,6000원을 확실하게 돌파하면 좋을 것 같다,저점장대양봉,2_b
2023-11-21,아센디오,1300원 돌파를 시도하고 있다,저점장대양봉,2_b
2023-11-21,현대무벡스,좀더 가야 원매수도 털지 않을까,저점장대양봉,100
2023-11-21,MDS테크,움직이지 않을까,저점장대양봉,11_c
2023-11-21,스카이문스테크놀러지,살아나고 있다,저점장대양봉,10_a
2023-11-21,윙스폿,살짝 돌고 있다,저점장대양봉,11_c
2023-11-21,원티드랩,살짝 고가놀이중,저점장대양봉,8
2023-11-21,카카오,50000원 넘으면 물린 분들이 기다리고 있다,저점장대양봉,31
2023-11-21,카카오뱅크,돌파하는게 쉽지 않겠다,저점장대양봉,100
2023-11-21,제이씨현시스템,먹또먹 선사,저점장대양봉,9
2023-11-21,케이옥션,이익을 실현했다,효자종목,25
2023-11-21,대성창투,2500원 넘으면 다중봉다중턱,효자종목,31
2023-11-21,케일럼,5000원 돌파를 위해서 슬슬 움직이지 않을까,효자종목,11_b
2023-11-21,토마토시스템,먹또먹 선사를 준비하고 있는 것 같다,효자종목,9
2023-11-21,비트컴퓨터,분할매수하신 분들 이익,효자종목,25
2023-11-21,케어랩스,될 수 밖에 없다,효자종목,6_a
2023-11-21,메가엠디,우리한테 앞으로 좋은 결과를 보여줄 것 같다,효자종목,1_c
2023-11-21,한컴위드,바닥에서 슬슬슬 움직이고 있다,효자종목,11_c
2023-11-21,협진,살살살 올라오고 있다,효자종목,11_c
2023-11-21,엔피,5000원 이상의 터치를 위해서 움직일 가능성이 한층 높아졌다,효자종목,3_b
2023-11-21,유라테크,반등을 모색하고 있다,효자종목,12_a
2023-11-21,KB오토시스,5000원 돌파하면서 5500원 수준까지 가지 않을까,효자종목,2_b
2023-11-21,CJ씨푸드,4000원을 위해서 움직일 가능성이 있지 않나,효자종목,3_a
2023-11-21,국순당,잘 된 케이스다,효자종목,100
2023-11-21,휴마시스,다시 올라오고 있다,효자종목,12_b
2023-11-21,인성정보,올라오고있다,효자종목,12_b
2023-11-21,지니틱스,눌렸다가 다시 올라오고 있는 상황,효자종목,12_b
2023-11-21,지엔씨에너지,또다시 올라오고 있다,효자종목,12_b
2023-11-21,빅텍,기지개를 피고 있다,효자종목,11_z
2023-11-21,삼화네트웍스,슬금슬금 다시 올라오고 있다,효자종목,11_c
2023-11-21,솔트웨어,다시 올라오고 있다,효자종목,12_b
2023-11-21,소프트캠프,반등을 알리고 있다,효자종목,12_b
2023-11-21,NE능률,7500원 돌파를 노리고 있는 것 같다,효자종목,2_b
2023-11-21,웨이버스,희망을 줄 것 같다,효자종목,100
2023-11-21,케이엠더블유,다시 올라오고 있다,효자종목,12_b
2023-11-21,YBM넷,메가엠디랑 같은 움직임,효자종목,100
2023-11-21,비상교육,메가엠디랑 같은 움직임,효자종목,100
2023-11-21,아이비김영,마찬가지다,효자종목,100
2023-11-21,이지홀딩스,돌고있다,효자종목,10_a
2023-11-21,뉴트리,반등을 모색하고 있다,사위일체,12_a
2023-11-21,유유제약,"거래량이 붙으면서 다시 올라오고 있다, 우리에게 여러번 먹또먹을 선사하지 않을까",사위일체,9
2023-11-20,디티앤씨,상한가가 무너지길 희망한다,저점장대양봉,15_b
2023-11-20,에스코넥,나우IB와 비슷한 상황,저점장대양봉,100
2023-11-20,우리기술투자,6000원 넘어서 8000원까지 가기를 기원한다,저점장대양봉,14
2023-11-20,꿈비,바닥에서 살금살금 돌고 있다,저점장대양봉,11_c
2023-11-20,아센디오,한번은 3250원을 강하게 돌파할 것 같은 분위기다,저점장대양봉,2_c
2023-11-20,메가엠디,3000원 돌파를 노리지 않을까,저점장대양봉,2_b
2023-11-20,대성창투,살금살금 올라가면서 거의 2500원 터치를 노리고 있다,저점장대양봉,2_b
2023-11-20,원티드랩,바닥에서 오늘 돌고 있다,저점장대양봉,10_a
2023-11-20,랩지노믹스,4000원 넘으면 조심해야하지 않나,저점장대양봉,31
2023-11-20,윙스풋,반등을 알리고 있다,저점장대양봉,12_b
2023-11-20,누리플렉스,7000원 돌파를 한번 하지 않을까,효자종목,2_b
2023-11-20,세진티에스,오히려 떨어지려면 조금 더 많이 떨어지면 얼마나 좋을까,효자종목,14
2023-11-20,다산솔루에타,다시 살살 올라오고 있는 것 같다,효자종목,11_c
2023-11-20,정원엔시스,"턴어라운드 되고 있다, 앞으로도 계속해서 잘 될 것 같다",효자종목,1_d
2023-11-20,에이엔피,2000원을 돌파해서 2250원을 터치할 것 같다,효자종목,2_b
2023-11-20,엔피,4000원 돌파하면서 5000원 터치를 위해서 노력하지 않을까,효자종목,2_b
2023-11-20,엘컴텍,한번 돌면 1600원을 터치 하지 않을까,효자종목,1_b
2023-11-20,우림피티에스,다시 반등을 모색하고 있다,효자종목,12_a
2023-11-20,라이트론,바닥을 치고 여기에서 고가놀이중이다,효자종목,8
2023-11-20,아이크래프트,"이익을 다시 실현하는 것 같다, 5000원 터치를 위해서 슬금슬금 가지 않을까",효자종목,11_b
2023-11-20,비엘,3일연속 고가놀이중이다,효자종목,8
2023-11-20,인트론바이오,일종의 고가놀이가 진행중이다,효자종목,8
2023-11-20,로지시스,어차피 갈 수 밖에 없는 상황이다,효자종목,6_a
2023-11-20,파라텍,전반적으로 1250원 돌파를 한번 시도할 것 같다,효자종목,2_b
2023-11-20,파인텍,분할매수하신 분들이 이익을 실현한 것 같다,효자종목,25
2023-11-20,필옵틱스,10000원 돌파를 노리고 있다,효자종목,2_b
2023-11-20,한국철강,반등의 기세를 모색하고 있다,효자종목,12_a
2023-11-20,삼영이엔씨,다시 반등을 하면서 다시 5000이상 6000원까지 가기를 희망해본다,효자종목,14
2023-11-20,RF머티리얼,분할매수하신 분들의 이익,효자종목,25
2023-11-20,디티앤씨,메모까지 해놨다가 놓친 종목,효자종목,100
2023-11-20,신송홀딩스,슬슬 움직이고,효자종목,11_c
2023-11-20,아우딘퓨처스,3000원 터치를 위해서 가지 않을까,효자종목,1_b
2023-11-20,SAMG엔터,바닥에서 치고 다시 올라가서 익절을 줬다,효자종목,25
2023-11-20,YBM넷,슬슬 다시 움직이기 시작하고 있다,효자종목,11_c
2023-11-20,노루페인트,10000원 돌파를 노리고 있다,효자종목,2_b
2023-11-20,핑거,16000원~17000원 가는 걸로 보여진다,효자종목,1_b
2023-11-20,유유제약,살금살금 반등을 모색하고 있다,효자종목,12_a
2023-11-20,누리플랜,5000원 터치를 한번 할거다,효자종목,1_b
2023-11-20,젬백스링크,슬금슬금 올라오고 있다,효자종목,11_c
2023-11-20,에이치엘사이언스,20000원 터치를 가기를 희망한다,효자종목,14
2023-11-20,엔텔스,"바닥까지 다시 내려왔다가 돌고있다, 좋은 움직임이다",효자종목,10_a
2023-11-20,화승알앤에이,바닥까지 내려온 상황에서 돌고 있다,효자종목,10_a
2023-11-20,대웅,아름다운 조정이다,사위일체,18
2023-11-20,라온시큐어,이또한 우리한테 싸게 살 기회를 준다,사위일체,19
2023-11-17,툴젠,거의 판바닥까지 내려왔다가 돌고 있다,저점장대양봉,10_a
2023-11-17,엘컴텍,1500~1600원 수준까지 올라가는 걸 기대해봐도 되지 않나,저점장대양봉,4_a
2023-11-17,오토맨,다른건 다 좋은데 신규상장주라서 역사적 신고가가 무너지면 곤란하다,저점장대양봉,100
2023-11-17,아시아나IDT,18000원 넘으면 다중봉다중턱,저점장대양봉,31
2023-11-17,비플라이소프트,살짝 고가놀이중이다,저점장대양봉,8
2023-11-17,삼기이브이,역사적 신고가가 무너지면 얼마까지 내려가는지 모른다,저점장대양봉,100
2023-11-17,메디아나,8000원 넘으면 좀 조심해야되지 않나,저점장대양봉,31
2023-11-17,한국수출포장,월봉을 보면 고점이 살짝 높은데 그게 탈이다,저점장대양봉,100
2023-11-17,대웅,앞으로 선전이 기대된다,저점장대양봉,4_a
2023-11-17,인트론바이오,만원 터치를 위해서 슬슬슬 가지 않을까,효자종목,11_b
2023-11-17,메디아나,8000원 넘으면 조심해야할 필요가 있다,효자종목,31
2023-11-17,제주반도체,"일종의 고가놀이, 5500원 넘으면 다중봉다중턱이 기다리고 있다",효자종목,8
2023-11-17,이루온,"1500원 밑으로 떨어지면 다시 올라가는, 올라갈 수 밖에 없는 상황이다, 세력은 결코 손해 안본다",효자종목,6_a
2023-11-17,협진,오늘도 상한가를 터치하면 얼마나 좋을까,효자종목,14
2023-11-17,엠젠솔루션,애쓰지 않을까 ,효자종목,12_a
2023-11-17,우진,분할매수하신 분들이 이익,효자종목,25
2023-11-17,삼기,3000원 이상 갈 수 밖에 없다,효자종목,6_a
2023-11-17,삼기모터스,분할매수하신 분들이 이익,효자종목,25
2023-11-17,아이크래프트,비실비실 올라오고 있다,효자종목,11_c
2023-11-17,이노인스트루먼트,새로운 세력이 진입했다는 걸 우리한테 알리는 것 같다,효자종목,100
2023-11-17,클리노믹스,분할매수하신 분들이 이익실현,효자종목,25
2023-11-17,마크로젠,"상한가를 계속 노리고 있다 , 물리신 분들이 곧 털 수 있는 기회를 가질 수 있지 않을까",효자종목,2_z
2023-11-17,오디텍,분할매수가 답이다,효자종목,21
2023-11-17,텔콘RF제약,풀리면 1500원 수준까지 가지 않을까,효자종목,1_b
2023-11-17,남성,어차피 2750원을 통과하면서 3000원을 향해서 갈 수 있는 상황인 것 같다,효자종목,6_a
2023-11-17,비엘,일종의 고가놀이,효자종목,8
2023-11-17,필옵틱스,분할매수하신 분들이 성적을 거두고 있지 않나,효자종목,25
2023-11-17,라온시큐어,다시 반등했다,효자종목,12_b
2023-11-17,인피티트헬스케어,5~7000원 사이 왔다갔다,효자종목,9
2023-11-17,파라텍,일종의 고가놀이 진행중,효자종목,8
2023-11-17,세진티에스,턴 어라운드를 알리고 있다,효자종목,10_b
2023-11-17,태평양물산,3000원 수준까지 한두번의 기회가 있지 않을까,효자종목,1_a
2023-11-17,국순당,이또한 아름다운 조정이다,사위일체,18
2023-11-17,대원전선,살살 올라오고 있다,사위일체,11_c
2023-11-17,엔피,"조만간 3500원 ~4000원 돌파하면서 5000원 복귀를 노리지 않을까, 집중해서 들어가야하는 종목 아닌가",사위일체,2_b
2023-11-16,에이스테크,바닥에서 조금 돌지 않을까,저점장대양봉,10_a
2023-11-16,다날,한두번 더 기대해봐도 좋을듯,저점장대양봉,1_a
2023-11-16,한화투자증권,바닥에서 반등 중,저점장대양봉,12_b
2023-11-16,세종메디칼,슈팅이 나올 것 같은 분위기,저점장대양봉,2_b
2023-11-16,삼기,분할매수만이 답이다,저점장대양봉,21
2023-11-16,웰바이오텍,조금 더 내려오는걸 기다리는게 합리적이지 않나,저점장대양봉,100
2023-11-16,에이스테크,바닥에서 조금 돌지 않을까,저점장대양봉,10_a
2023-11-16,SM Life Design,더 강한 슈팅이 나와야되지 않나,저점장대양봉,100
2023-11-16,에코바이오,우리한테 효자종목중에 효자종목이다,효자종목,28
2023-11-16,카나리아바이오,뒷설거지 뒷폭탄 조심,효자종목,100
2023-11-16,힘스,예사롭지 않다,효자종목,4_a
2023-11-16,웅진,"한두번은 더 갈 것 같다, 2000원을 확 넘으면 조심해야하지 않을까",효자종목,1_a
2023-11-16,피씨엘,"계속 상한가를 들락날락할 것 같다, 집중을 해서 조금 공부를 더 해야될 것 같다",효자종목,24
2023-11-16,상보,우리한테 잘 효자종목중에 효자종목이다,효자종목,28
2023-11-16,위지윅스튜디오,앞으로도 4000원 돌파를 시도해보지 않을까,효자종목,2_b
2023-11-16,와이즈버즈,세력의 평단가가 상대적으로 높아졌다라고 해석해야되지 않을까,효자종목,5
2023-11-16,국순당,집중해야할 필요가 있다,효자종목,24
2023-11-16,대성창투,우리한테 계속 기쁨을 줄 것 같다,효자종목,1_d
2023-11-16,픽셀플러스,이렇게 됐다,효자종목,100
2023-11-16,피엔씨테크,이것도 앞으로 우리가 집중해서 봐야할 것 같다,효자종목,24
2023-11-16,엠젠솔루션,바닥에서 사신분들이 좋은 결과를 얻었다,효자종목,25
2023-11-16,카페24,기운을 쓰는 것 같다,효자종목,12_a
2023-11-16,태평양물산,"움직임이 둔한데 오늘은 왠일인지 상한가다, 한번 기염을 토할 수 있지 않을까",효자종목,16
2023-11-16,파라텍,일종의 고가놀이 중에 있다,효자종목,8
2023-11-16,파인텍,분할매수하신 분들 이익,효자종목,25
2023-11-16,풍원정밀,분할매수하신 분들 이익,효자종목,25
2023-11-16,다날,6000원 언저리까지 살살살 올라가지 않을까,효자종목,11_b
2023-11-16,엑사이엔씨,역시 분할매수가 답이다,효자종목,21
2023-11-16,엔피,일종의 고가놀이라고 생각이 든다,효자종목,8
2023-11-16,제주맥주,상한가 터치를 노리지 않을까,효자종목,16
2023-11-16,세종메디칼,시간이 없으니까 다시 돌아가고 있다,효자종목,100
2023-11-16,비엘,아주 잘 움직이고 있다,효자종목,10_a
2023-11-16,삼기,분할매수가 답이다,효자종목,21
2023-11-16,디티앤씨,슈팅이 나왔다,효자종목,25
2023-11-16,라닉스,바닥에서 슬슬슬 돌고 있다,효자종목,11_c
2023-11-16,라이콤,상보랑 비슷하게 봐야할 것 같다,효자종목,100
2023-11-16,한성기업,눌렸다가 다시 기운을 차리고 살살 올라오고 있다,효자종목,11_c
2023-11-16,금호타이어,팍팍 날라갔으면 좋을 것 같다,효자종목,15_a
2023-11-16,드림어스컴퍼니,바닥에서 살금살금 돌고있다,효자종목,11_c
2023-11-16,디젠스,1500원 돌파를 시도하지 않나,효자종목,2_b
2023-11-16,라온피플,슬금슬금 올라가지 않나,효자종목,11_c
2023-11-16,셀루메드,이제는 돌 때가 되지 않았나,효자종목,10_a
2023-11-16,웅진씽크빅,"바닥에서 횡보를 하고 있다, 앞으로 우리한테 좋은 움직임을 보여줄 것 같다",사위일체,1_c
2023-11-15,엠젠솔루션,상한가가 한번 무너지면 괜찮지 않을까,저점장대양봉,20
